
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-09-20 20:28:10,675 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-20 20:28:10,676 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GB10, MFU will show as 0%
GPU: NVIDIA GB10 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 121 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596960e+08
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,520
Total number of training tokens: 1,321,205,760
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.003715e+18
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
/home/shuqing/miniconda3/lib/python3.14/site-packages/nvidia_cutlass_dsl/dsl_packages/cutlass/base_dsl/dsl.py:2463: UserWarning: Argument aux_data (position 17) cannot be converted to a JitArgument for function 'cutlass___call___flash_attn_4flash_fwd_sm120FlashAttentionForwardSm120_object_at__Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmem'. Its type `<class 'flash_attn_4.utils.AuxData'>` is not supported. If the value is known at compile time, annotate it: `aux_data: Constexpr`. Otherwise, implement the `JitArgument` or `DynamicExpression` protocol for type `<class 'flash_attn_4.utils.AuxData'>`, or register a custom argument adapter.
  exe_args, func_types, adapted_args = self.generate_mlir_function_types(
Step 00000 | Validation bpb: 3.165336
/home/shuqing/miniconda3/lib/python3.14/site-packages/nvidia_cutlass_dsl/dsl_packages/cutlass/base_dsl/dsl.py:2463: UserWarning: Argument aux_data (position 21) cannot be converted to a JitArgument for function 'cutlass___call___flash_attn_4flash_bwd_sm120FlashAttentionBackwardSm120_object_at__Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgme'. Its type `<class 'flash_attn_4.utils.AuxData'>` is not supported. If the value is known at compile time, annotate it: `aux_data: Constexpr`. Otherwise, implement the `JitArgument` or `DynamicExpression` protocol for type `<class 'flash_attn_4.utils.AuxData'>`, or register a custom argument adapter.
  exe_args, func_types, adapted_args = self.generate_mlir_function_types(
step 00000/02520 (0.00%) | loss: 10.397154 | lrm: 0.03 | dt: 14209.52ms | tok/sec: 36,896 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02520 (0.04%) | loss: 10.384466 | lrm: 0.05 | dt: 10371.54ms | tok/sec: 50,550 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02520 (0.08%) | loss: 10.362110 | lrm: 0.07 | dt: 10338.30ms | tok/sec: 50,713 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02520 (0.12%) | loss: 10.329272 | lrm: 0.10 | dt: 10387.34ms | tok/sec: 50,473 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02520 (0.16%) | loss: 10.280341 | lrm: 0.12 | dt: 10400.74ms | tok/sec: 50,408 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02520 (0.20%) | loss: 10.197920 | lrm: 0.15 | dt: 10362.65ms | tok/sec: 50,593 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02520 (0.24%) | loss: 10.079960 | lrm: 0.17 | dt: 10388.66ms | tok/sec: 50,467 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02520 (0.28%) | loss: 9.876982 | lrm: 0.20 | dt: 10391.84ms | tok/sec: 50,451 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02520 (0.32%) | loss: 9.580165 | lrm: 0.23 | dt: 10382.28ms | tok/sec: 50,498 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00009/02520 (0.36%) | loss: 9.356150 | lrm: 0.25 | dt: 10386.88ms | tok/sec: 50,475 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02520 (0.40%) | loss: 9.118230 | lrm: 0.28 | dt: 10407.85ms | tok/sec: 50,374 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00295/02520 (11.71%) | loss: 3.535805 | lrm: 1.00 | dt: 10406.39ms | tok/sec: 50,381 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 39 | total time: 49.54m | eta: 386.8m
step 00296/02520 (11.75%) | loss: 3.546400 | lrm: 1.00 | dt: 10395.37ms | tok/sec: 50,434 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 40 | total time: 49.72m | eta: 386.6m
step 00297/02520 (11.79%) | loss: 3.527611 | lrm: 1.00 | dt: 10403.49ms | tok/sec: 50,395 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 41 | total time: 49.89m | eta: 386.4m
step 00298/02520 (11.83%) | loss: 3.528295 | lrm: 1.00 | dt: 10406.18ms | tok/sec: 50,382 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 42 | total time: 50.06m | eta: 386.3m
step 00299/02520 (11.87%) | loss: 3.515746 | lrm: 1.00 | dt: 10421.09ms | tok/sec: 50,310 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 43 | total time: 50.24m | eta: 386.1m
step 00300/02520 (11.90%) | loss: 3.533628 | lrm: 1.00 | dt: 10381.06ms | tok/sec: 50,504 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 44 | total time: 50.41m | eta: 385.9m
step 00301/02520 (11.94%) | loss: 3.541165 | lrm: 1.00 | dt: 10411.18ms | tok/sec: 50,358 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 45 | total time: 50.58m | eta: 385.7m
step 00302/02520 (11.98%) | loss: 3.536783 | lrm: 1.00 | dt: 10408.28ms | tok/sec: 50,372 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 46 | total time: 50.76m | eta: 385.5m
step 00303/02520 (12.02%) | loss: 3.541443 | lrm: 1.00 | dt: 10404.43ms | tok/sec: 50,390 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 47 | total time: 50.93m | eta: 385.4m
step 00304/02520 (12.06%) | loss: 3.530482 | lrm: 1.00 | dt: 10380.27ms | tok/sec: 50,508 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 48 | total time: 51.10m | eta: 385.2m
step 00305/02520 (12.10%) | loss: 3.519665 | lrm: 1.00 | dt: 10405.96ms | tok/sec: 50,383 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 48 | total time: 51.28m | eta: 385.0m
step 00306/02520 (12.14%) | loss: 3.508987 | lrm: 1.00 | dt: 10414.52ms | tok/sec: 50,342 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 49 | total time: 51.45m | eta: 384.8m
step 00307/02520 (12.18%) | loss: 3.521493 | lrm: 1.00 | dt: 10402.81ms | tok/sec: 50,398 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 50 | total time: 51.62m | eta: 384.7m
step 00308/02520 (12.22%) | loss: 3.521250 | lrm: 1.00 | dt: 10416.41ms | tok/sec: 50,332 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 51 | total time: 51.80m | eta: 384.5m
step 00309/02520 (12.26%) | loss: 3.506583 | lrm: 1.00 | dt: 10409.61ms | tok/sec: 50,365 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 52 | total time: 51.97m | eta: 384.3m
step 00310/02520 (12.30%) | loss: 3.527913 | lrm: 1.00 | dt: 10383.45ms | tok/sec: 50,492 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 53 | total time: 52.14m | eta: 384.1m
step 00311/02520 (12.34%) | loss: 3.517401 | lrm: 1.00 | dt: 10392.48ms | tok/sec: 50,448 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 54 | total time: 52.32m | eta: 384.0m
step 00312/02520 (12.38%) | loss: 3.510902 | lrm: 1.00 | dt: 10407.28ms | tok/sec: 50,377 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 55 | total time: 52.49m | eta: 383.8m
step 00313/02520 (12.42%) | loss: 3.490516 | lrm: 1.00 | dt: 10376.41ms | tok/sec: 50,526 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 56 | total time: 52.66m | eta: 383.6m
step 00314/02520 (12.46%) | loss: 3.479875 | lrm: 1.00 | dt: 10411.27ms | tok/sec: 50,357 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 57 | total time: 52.84m | eta: 383.4m
step 00315/02520 (12.50%) | loss: 3.466164 | lrm: 1.00 | dt: 10411.31ms | tok/sec: 50,357 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 58 | total time: 53.01m | eta: 383.2m
step 00316/02520 (12.54%) | loss: 3.470282 | lrm: 1.00 | dt: 10417.78ms | tok/sec: 50,326 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 59 | total time: 53.18m | eta: 383.1m
step 00317/02520 (12.58%) | loss: 3.473395 | lrm: 1.00 | dt: 10381.35ms | tok/sec: 50,502 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 60 | total time: 53.36m | eta: 382.9m
step 00318/02520 (12.62%) | loss: 3.472346 | lrm: 1.00 | dt: 10386.38ms | tok/sec: 50,478 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 61 | total time: 53.53m | eta: 382.7m
step 00319/02520 (12.66%) | loss: 3.484107 | lrm: 1.00 | dt: 10412.75ms | tok/sec: 50,350 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 62 | total time: 53.70m | eta: 382.5m
step 00320/02520 (12.70%) | loss: 3.477335 | lrm: 1.00 | dt: 10380.53ms | tok/sec: 50,506 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 63 | total time: 53.88m | eta: 382.4m
step 00321/02520 (12.74%) | loss: 3.490769 | lrm: 1.00 | dt: 10404.48ms | tok/sec: 50,390 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 64 | total time: 54.05m | eta: 382.2m
step 00322/02520 (12.78%) | loss: 3.484399 | lrm: 1.00 | dt: 10419.99ms | tok/sec: 50,315 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 65 | total time: 54.22m | eta: 382.0m
step 00323/02520 (12.82%) | loss: 3.478991 | lrm: 1.00 | dt: 10380.11ms | tok/sec: 50,508 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 66 | total time: 54.40m | eta: 381.8m
step 00324/02520 (12.86%) | loss: 3.475214 | lrm: 1.00 | dt: 10405.54ms | tok/sec: 50,385 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 67 | total time: 54.57m | eta: 381.6m
step 00325/02520 (12.90%) | loss: 3.466310 | lrm: 1.00 | dt: 10401.68ms | tok/sec: 50,404 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 68 | total time: 54.74m | eta: 381.5m
step 00326/02520 (12.94%) | loss: 3.473712 | lrm: 1.00 | dt: 10387.84ms | tok/sec: 50,471 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 69 | total time: 54.92m | eta: 381.3m
step 00327/02520 (12.98%) | loss: 3.468614 | lrm: 1.00 | dt: 10411.94ms | tok/sec: 50,354 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 70 | total time: 55.09m | eta: 381.1m
step 00328/02520 (13.02%) | loss: 3.457855 | lrm: 1.00 | dt: 10407.29ms | tok/sec: 50,377 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 71 | total time: 55.26m | eta: 380.9m
step 00329/02520 (13.06%) | loss: 3.447036 | lrm: 1.00 | dt: 10418.79ms | tok/sec: 50,321 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 71 | total time: 55.44m | eta: 380.8m
step 00330/02520 (13.10%) | loss: 3.465249 | lrm: 1.00 | dt: 10378.49ms | tok/sec: 50,516 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 72 | total time: 55.61m | eta: 380.6m
step 00331/02520 (13.13%) | loss: 3.481622 | lrm: 1.00 | dt: 10389.53ms | tok/sec: 50,463 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 73 | total time: 55.78m | eta: 380.4m
step 00332/02520 (13.17%) | loss: 3.481842 | lrm: 1.00 | dt: 10422.83ms | tok/sec: 50,301 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 74 | total time: 55.96m | eta: 380.2m
step 00333/02520 (13.21%) | loss: 3.477353 | lrm: 1.00 | dt: 10386.03ms | tok/sec: 50,480 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 75 | total time: 56.13m | eta: 380.1m
step 00334/02520 (13.25%) | loss: 3.477514 | lrm: 1.00 | dt: 10406.86ms | tok/sec: 50,379 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 76 | total time: 56.30m | eta: 379.9m
step 00335/02520 (13.29%) | loss: 3.470836 | lrm: 1.00 | dt: 10400.96ms | tok/sec: 50,407 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 77 | total time: 56.48m | eta: 379.7m
step 00336/02520 (13.33%) | loss: 3.478118 | lrm: 1.00 | dt: 10394.01ms | tok/sec: 50,441 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 78 | total time: 56.65m | eta: 379.5m
step 00337/02520 (13.37%) | loss: 3.485564 | lrm: 1.00 | dt: 10400.76ms | tok/sec: 50,408 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 79 | total time: 56.82m | eta: 379.3m
step 00338/02520 (13.41%) | loss: 3.478053 | lrm: 1.00 | dt: 10397.09ms | tok/sec: 50,426 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 80 | total time: 57.00m | eta: 379.2m
step 00339/02520 (13.45%) | loss: 3.462758 | lrm: 1.00 | dt: 10382.48ms | tok/sec: 50,497 | bf16_mfu: 0.00 | epoch: 1 pq: 3 rg: 81 | total time: 57.17m | eta: 379.0m
step 00340/02520 (13.49%) | loss: 3.472391 | lrm: 1.00 | dt: 10416.24ms | tok/sec: 50,333 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 0 | total time: 57.34m | eta: 378.8m
step 00341/02520 (13.53%) | loss: 3.486170 | lrm: 1.00 | dt: 10419.13ms | tok/sec: 50,319 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 1 | total time: 57.52m | eta: 378.6m
step 00342/02520 (13.57%) | loss: 3.473269 | lrm: 1.00 | dt: 10421.42ms | tok/sec: 50,308 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 2 | total time: 57.69m | eta: 378.5m
step 00343/02520 (13.61%) | loss: 3.462220 | lrm: 1.00 | dt: 10371.79ms | tok/sec: 50,549 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 3 | total time: 57.86m | eta: 378.3m
step 00344/02520 (13.65%) | loss: 3.468054 | lrm: 1.00 | dt: 10427.47ms | tok/sec: 50,279 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 4 | total time: 58.04m | eta: 378.1m
step 00345/02520 (13.69%) | loss: 3.465635 | lrm: 1.00 | dt: 10412.36ms | tok/sec: 50,352 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 5 | total time: 58.21m | eta: 377.9m
step 00346/02520 (13.73%) | loss: 3.452504 | lrm: 1.00 | dt: 10375.52ms | tok/sec: 50,531 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 6 | total time: 58.38m | eta: 377.8m
step 00347/02520 (13.77%) | loss: 3.444472 | lrm: 1.00 | dt: 10405.08ms | tok/sec: 50,387 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 7 | total time: 58.56m | eta: 377.6m
step 00348/02520 (13.81%) | loss: 3.444482 | lrm: 1.00 | dt: 10415.76ms | tok/sec: 50,336 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 8 | total time: 58.73m | eta: 377.4m
step 00349/02520 (13.85%) | loss: 3.443130 | lrm: 1.00 | dt: 10393.82ms | tok/sec: 50,442 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 9 | total time: 58.90m | eta: 377.2m
step 00350/02520 (13.89%) | loss: 3.433775 | lrm: 1.00 | dt: 10394.05ms | tok/sec: 50,441 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 10 | total time: 59.08m | eta: 377.1m
step 00351/02520 (13.93%) | loss: 3.423512 | lrm: 1.00 | dt: 10402.72ms | tok/sec: 50,399 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 11 | total time: 59.25m | eta: 376.9m
step 00352/02520 (13.97%) | loss: 3.434584 | lrm: 1.00 | dt: 10381.12ms | tok/sec: 50,503 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 12 | total time: 59.42m | eta: 376.7m
step 00353/02520 (14.01%) | loss: 3.443812 | lrm: 1.00 | dt: 10394.23ms | tok/sec: 50,440 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 13 | total time: 59.60m | eta: 376.5m
step 00354/02520 (14.05%) | loss: 3.440388 | lrm: 1.00 | dt: 10409.69ms | tok/sec: 50,365 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 14 | total time: 59.77m | eta: 376.4m
step 00355/02520 (14.09%) | loss: 3.425244 | lrm: 1.00 | dt: 10410.31ms | tok/sec: 50,362 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 15 | total time: 59.94m | eta: 376.2m
step 00356/02520 (14.13%) | loss: 3.415358 | lrm: 1.00 | dt: 10388.45ms | tok/sec: 50,468 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 16 | total time: 60.12m | eta: 376.0m
step 00357/02520 (14.17%) | loss: 3.387352 | lrm: 1.00 | dt: 10414.56ms | tok/sec: 50,341 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 16 | total time: 60.29m | eta: 375.8m
step 00358/02520 (14.21%) | loss: 3.389191 | lrm: 1.00 | dt: 10420.85ms | tok/sec: 50,311 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 17 | total time: 60.47m | eta: 375.6m
step 00359/02520 (14.25%) | loss: 3.401864 | lrm: 1.00 | dt: 10388.48ms | tok/sec: 50,468 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 18 | total time: 60.64m | eta: 375.5m
step 00360/02520 (14.29%) | loss: 3.399765 | lrm: 1.00 | dt: 10396.76ms | tok/sec: 50,428 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 19 | total time: 60.81m | eta: 375.3m
step 00361/02520 (14.33%) | loss: 3.397683 | lrm: 1.00 | dt: 10392.47ms | tok/sec: 50,448 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 20 | total time: 60.98m | eta: 375.1m
step 00362/02520 (14.37%) | loss: 3.411884 | lrm: 1.00 | dt: 10381.20ms | tok/sec: 50,503 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 21 | total time: 61.16m | eta: 374.9m
step 00363/02520 (14.40%) | loss: 3.418600 | lrm: 1.00 | dt: 10404.16ms | tok/sec: 50,392 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 22 | total time: 61.33m | eta: 374.8m
step 00364/02520 (14.44%) | loss: 3.419385 | lrm: 1.00 | dt: 10395.76ms | tok/sec: 50,432 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 23 | total time: 61.50m | eta: 374.6m
step 00365/02520 (14.48%) | loss: 3.412979 | lrm: 1.00 | dt: 10393.77ms | tok/sec: 50,442 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 24 | total time: 61.68m | eta: 374.4m
step 00366/02520 (14.52%) | loss: 3.408704 | lrm: 1.00 | dt: 10385.48ms | tok/sec: 50,482 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 25 | total time: 61.85m | eta: 374.2m
step 00367/02520 (14.56%) | loss: 3.400532 | lrm: 1.00 | dt: 10420.40ms | tok/sec: 50,313 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 26 | total time: 62.02m | eta: 374.1m
step 00368/02520 (14.60%) | loss: 3.391392 | lrm: 1.00 | dt: 10407.04ms | tok/sec: 50,378 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 27 | total time: 62.20m | eta: 373.9m
step 00369/02520 (14.64%) | loss: 3.371951 | lrm: 1.00 | dt: 10380.49ms | tok/sec: 50,507 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 28 | total time: 62.37m | eta: 373.7m
step 00370/02520 (14.68%) | loss: 3.376834 | lrm: 1.00 | dt: 10393.31ms | tok/sec: 50,444 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 29 | total time: 62.54m | eta: 373.5m
step 00371/02520 (14.72%) | loss: 3.386183 | lrm: 1.00 | dt: 10399.11ms | tok/sec: 50,416 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 30 | total time: 62.72m | eta: 373.4m
step 00372/02520 (14.76%) | loss: 3.379128 | lrm: 1.00 | dt: 10395.64ms | tok/sec: 50,433 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 31 | total time: 62.89m | eta: 373.2m
step 00373/02520 (14.80%) | loss: 3.392410 | lrm: 1.00 | dt: 10413.12ms | tok/sec: 50,348 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 32 | total time: 63.06m | eta: 373.0m
step 00374/02520 (14.84%) | loss: 3.394883 | lrm: 1.00 | dt: 10405.38ms | tok/sec: 50,386 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 33 | total time: 63.24m | eta: 372.8m
step 00375/02520 (14.88%) | loss: 3.386098 | lrm: 1.00 | dt: 10388.12ms | tok/sec: 50,469 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 34 | total time: 63.41m | eta: 372.6m
step 00376/02520 (14.92%) | loss: 3.384893 | lrm: 1.00 | dt: 10403.38ms | tok/sec: 50,395 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 35 | total time: 63.58m | eta: 372.5m
step 00377/02520 (14.96%) | loss: 3.378027 | lrm: 1.00 | dt: 10408.45ms | tok/sec: 50,371 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 36 | total time: 63.76m | eta: 372.3m
step 00378/02520 (15.00%) | loss: 3.364274 | lrm: 1.00 | dt: 10403.55ms | tok/sec: 50,395 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 37 | total time: 63.93m | eta: 372.1m
step 00379/02520 (15.04%) | loss: 3.375559 | lrm: 1.00 | dt: 10375.94ms | tok/sec: 50,529 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 38 | total time: 64.10m | eta: 371.9m
step 00380/02520 (15.08%) | loss: 3.382558 | lrm: 1.00 | dt: 10414.69ms | tok/sec: 50,341 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 39 | total time: 64.28m | eta: 371.8m
step 00381/02520 (15.12%) | loss: 3.393246 | lrm: 1.00 | dt: 10392.92ms | tok/sec: 50,446 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 40 | total time: 64.45m | eta: 371.6m
step 00382/02520 (15.16%) | loss: 3.386122 | lrm: 1.00 | dt: 10379.67ms | tok/sec: 50,511 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 41 | total time: 64.62m | eta: 371.4m
step 00383/02520 (15.20%) | loss: 3.392602 | lrm: 1.00 | dt: 10425.94ms | tok/sec: 50,286 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 42 | total time: 64.80m | eta: 371.2m
step 00384/02520 (15.24%) | loss: 3.407114 | lrm: 1.00 | dt: 10411.06ms | tok/sec: 50,358 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 43 | total time: 64.97m | eta: 371.1m
step 00385/02520 (15.28%) | loss: 3.414793 | lrm: 1.00 | dt: 10388.01ms | tok/sec: 50,470 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 44 | total time: 65.14m | eta: 370.9m
step 00386/02520 (15.32%) | loss: 3.415891 | lrm: 1.00 | dt: 10411.93ms | tok/sec: 50,354 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 45 | total time: 65.32m | eta: 370.7m
step 00387/02520 (15.36%) | loss: 3.406779 | lrm: 1.00 | dt: 10413.83ms | tok/sec: 50,345 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 46 | total time: 65.49m | eta: 370.5m
step 00388/02520 (15.40%) | loss: 3.406779 | lrm: 1.00 | dt: 10375.01ms | tok/sec: 50,533 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 47 | total time: 65.66m | eta: 370.4m
step 00389/02520 (15.44%) | loss: 3.393057 | lrm: 1.00 | dt: 10402.69ms | tok/sec: 50,399 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 48 | total time: 65.84m | eta: 370.2m
step 00390/02520 (15.48%) | loss: 3.388036 | lrm: 1.00 | dt: 10418.48ms | tok/sec: 50,322 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 49 | total time: 66.01m | eta: 370.0m
step 00391/02520 (15.52%) | loss: 3.386080 | lrm: 1.00 | dt: 10414.58ms | tok/sec: 50,341 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 50 | total time: 66.18m | eta: 369.8m
step 00392/02520 (15.56%) | loss: 3.391770 | lrm: 1.00 | dt: 10359.90ms | tok/sec: 50,607 | bf16_mfu: 0.00 | epoch: 1 pq: 4 rg: 51 | total time: 66.36m | eta: 369.7m
